project_id,project_name,ministry,sector,region,sanction_date,sanctioned_cost_cr,planned_completion_date,planned_duration_years,as_of_date,months_since_sanction,physical_progress_pct,financial_progress_pct,cumulative_expenditure_cr,revised_cost_cr,cost_revisions_count,project_stage,land_acquisition_status,approval_delay_months,financing_irregularity_flag,contractor_track_record_score,ministry_reporting_compliance_rate,months_since_last_report,consecutive_missed_cycles,is_completed,actual_completion_date,final_cost_overrun_pct,final_delay_months
PAI-05167,Railways Project 05167,Railways,Railways,West,2005-09-10,2070.97,2011-04-13,5.59,2016-09-30,132,100.0,100.0,2081.75,2081.75,0,construction,complete,1.4,0,0.627,0.955,0,0,1,2016-09-30,0.52,65.6
PAI-05168,Power Project 05168,New & Renewable Energy,Power,North,2022-05-06,669.04,2028-05-23,6.05,2026-09-06,52,38.9,25.8,172.79,670.64,0,construction,complete,0.5,0,0.735,0.838,0,0,0,,0.24,1.0
PAI-05169,Railways Project 05169,Railways,Railways,Central,2015-08-25,4136.12,2019-11-15,4.23,2019-11-19,51,100.0,100.0,4145.78,4145.78,0,construction,complete,3.8,0,0.171,0.99,0,0,1,2019-11-19,0.23,0.1
PAI-05170,Urban Infrastructure Project 05170,Housing & Urban Affairs,Urban Infrastructure,North-East,2010-06-20,1834.41,2014-04-22,3.84,2020-10-12,124,100.0,100.0,1834.47,1834.47,0,construction,partial,1.7,1,0.589,0.837,0,0,1,2020-10-12,0.0,77.7
PAI-05171,Railways Project 05171,Railways,Railways,North,2008-08-08,2340.43,2012-12-03,4.32,2012-12-12,52,100.0,100.0,2346.45,2346.45,1,construction,complete,6.5,0,0.731,0.958,0,0,1,2012-12-12,0.26,0.3
PAI-05172,Railways Project 05172,Railways,Railways,Central,2005-04-23,453.51,2010-05-22,5.08,2010-06-17,62,100.0,100.0,606.32,606.32,1,construction,complete,0.3,0,0.652,0.939,0,0,1,2010-06-17,33.7,0.9
PAI-05173,Telecom Project 05173,Telecommunications,Telecom,South,2020-02-28,358.36,2022-03-05,2.02,2022-03-23,25,100.0,100.0,427.85,427.85,0,construction,complete,2.2,0,0.699,0.823,0,0,1,2022-03-23,19.39,0.6
PAI-05174,Power Project 05174,Power,Power,Central,2005-01-17,1413.5,2010-03-10,5.14,2014-09-10,116,100.0,100.0,1900.71,1900.71,2,construction,complete,5.0,0,0.703,0.887,0,0,1,2014-09-10,34.47,54.1
PAI-05175,Mining Project 05175,Coal,Mining,East,2010-08-11,796.06,2016-02-01,5.48,2016-02-15,66,100.0,100.0,802.99,802.99,0,construction,partial,1.1,0,0.646,0.917,0,0,1,2016-02-15,0.87,0.4
PAI-05176,Power Project 05176,Power,Power,South,2015-05-18,872.45,2020-08-20,5.26,2023-05-10,96,100.0,100.0,1011.37,1011.37,0,construction,complete,3.6,0,0.501,0.92,0,0,1,2023-05-10,15.92,32.6
PAI-05177,Urban Infrastructure Project 05177,Housing & Urban Affairs,Urban Infrastructure,West,2007-05-21,1364.02,2012-07-21,5.17,2013-04-30,71,100.0,100.0,1370.61,1370.61,0,construction,complete,0.5,0,0.639,0.772,0,0,1,2013-04-30,0.48,9.3
PAI-05178,Railways Project 05178,Railways,Railways,East,2015-07-02,3922.62,2021-03-22,5.72,2025-03-16,116,100.0,100.0,4905.06,4905.06,1,construction,complete,0.3,0,0.692,0.99,0,0,1,2025-03-16,25.05,47.8
PAI-05179,Railways Project 05179,Railways,Railways,North,2012-02-05,822.53,2016-03-29,4.15,2018-01-01,71,100.0,100.0,938.77,938.77,2,construction,complete,7.5,0,0.723,0.801,0,0,1,2018-01-01,14.13,21.1
PAI-05180,Aviation Project 05180,Civil Aviation,Aviation,South,2010-06-15,539.19,2013-12-05,3.48,2015-11-12,65,100.0,100.0,668.62,668.62,0,construction,complete,5.1,0,0.512,0.764,0,0,1,2015-11-12,24.01,23.2
PAI-05181,Railways Project 05181,Railways,Railways,South,2025-03-04,924.25,2031-01-06,5.84,2026-09-06,18,24.8,17.5,161.95,924.25,1,construction,partial,0.2,0,0.914,0.861,0,0,0,,0.0,1.0
PAI-05182,Roads Project 05182,Road Transport & Highways,Roads,North-East,2018-08-05,1127.55,2021-05-17,2.78,2021-06-03,34,100.0,100.0,1135.25,1135.25,1,construction,complete,1.4,1,0.608,0.897,0,0,1,2021-06-03,0.68,0.5
PAI-05183,Railways Project 05183,Railways,Railways,North,2024-01-06,604.07,2029-08-31,5.65,2026-09-06,32,23.4,15.9,96.71,609.31,0,construction,complete,2.5,0,0.402,0.86,0,0,0,,0.87,0.6
PAI-05184,Railways Project 05184,Railways,Railways,West,2018-03-04,3004.84,2023-04-21,5.13,2023-04-25,61,100.0,100.0,3004.84,3004.84,0,construction,complete,0.6,0,0.329,0.921,0,0,1,2023-04-25,0.0,0.1
PAI-05185,Roads Project 05185,Road Transport & Highways,Roads,South,2024-12-18,603.72,2027-12-21,3.01,2026-09-06,21,36.6,27.2,165.63,608.22,1,construction,complete,1.1,0,0.398,0.879,0,0,0,,0.75,48.7
PAI-05186,Aviation Project 05186,Civil Aviation,Aviation,East,2025-06-17,290.07,2027-12-31,2.54,2026-09-06,15,22.9,21.3,65.35,306.94,0,construction,complete,0.1,0,0.345,0.713,0,0,0,,5.82,17.9
PAI-05187,Urban Infrastructure Project 05187,Housing & Urban Affairs,Urban Infrastructure,South,2006-01-17,681.05,2010-02-25,4.11,2010-03-01,50,100.0,100.0,681.05,681.05,0,construction,complete,5.7,0,0.555,0.872,0,0,1,2010-03-01,0.0,0.1
PAI-05188,Roads Project 05188,Road Transport & Highways,Roads,East,2026-01-18,1076.94,2029-11-09,3.81,2026-09-06,8,14.7,6.7,72.37,1076.94,1,pre_construction,partial,6.7,0,0.918,0.914,0,0,0,,0.0,0.1
PAI-05189,Power Project 05189,Power,Power,South,2026-06-22,4474.41,2031-10-20,5.33,2026-09-06,3,8.1,3.3,148.63,4491.92,0,pre_construction,partial,5.7,1,0.532,0.925,0,0,0,,0.39,0.8
PAI-05190,Power Project 05190,New & Renewable Energy,Power,North-East,2017-03-10,1129.03,2023-08-01,6.39,2023-08-01,77,100.0,100.0,1129.03,1129.03,2,construction,complete,3.9,0,0.639,0.763,0,0,1,2023-08-01,0.0,0.0
PAI-05191,Steel Project 05191,Steel,Steel,Central,2013-10-13,468.23,2018-12-06,5.15,2018-12-17,62,100.0,100.0,475.5,475.5,0,construction,complete,5.9,0,0.507,0.851,0,0,1,2018-12-17,1.55,0.4
PAI-05192,Steel Project 05192,Steel,Steel,West,2019-01-25,2009.89,2024-04-13,5.22,2024-04-28,63,100.0,100.0,2017.18,2017.18,0,construction,complete,2.9,0,0.393,0.828,0,0,1,2024-04-28,0.36,0.5
PAI-05193,Railways Project 05193,Railways,Railways,North-East,2024-02-28,940.37,2030-12-29,6.84,2026-09-06,31,22.4,18.1,171.62,950.0,0,construction,complete,8.2,0,0.68,0.917,0,0,0,,1.02,35.8
PAI-05194,Mining Project 05194,Coal,Mining,East,2021-04-16,1457.13,2026-03-06,4.89,2026-09-06,65,72.7,66.7,1114.45,1670.85,2,construction,complete,5.9,0,0.819,0.942,0,0,0,,14.67,7.7
PAI-05195,Roads Project 05195,Road Transport & Highways,Roads,South,2023-11-11,374.25,2027-05-11,3.5,2026-09-06,34,29.2,25.6,116.92,456.03,0,construction,partial,1.9,0,0.535,0.99,2,2,0,,21.85,36.3
PAI-05196,Roads Project 05196,Road Transport & Highways,Roads,Central,2022-07-15,226.55,2026-05-16,3.84,2026-05-18,46,100.0,100.0,228.48,228.48,0,construction,complete,0.7,0,0.776,0.923,0,0,1,2026-05-18,0.85,0.1
PAI-05197,Railways Project 05197,Railways,Railways,Central,2021-02-14,1130.82,2025-10-29,4.71,2025-11-07,57,100.0,100.0,1136.9,1136.9,1,construction,complete,0.6,0,0.482,0.809,0,0,1,2025-11-07,0.54,0.3
PAI-05198,Aviation Project 05198,Civil Aviation,Aviation,West,2010-12-10,1263.69,2014-03-31,3.31,2014-04-30,40,100.0,100.0,1265.87,1265.87,0,construction,complete,5.1,0,0.55,0.743,0,0,1,2014-04-30,0.17,1.0
PAI-05199,Roads Project 05199,Road Transport & Highways,Roads,West,2005-09-20,690.39,2008-04-14,2.57,2008-05-10,32,100.0,100.0,700.82,700.82,0,construction,complete,1.2,0,0.314,0.871,0,0,1,2008-05-10,1.51,0.9
PAI-05200,Petroleum Project 05200,Petroleum & Natural Gas,Petroleum,West,2017-09-17,573.78,2020-11-11,3.15,2021-07-27,46,100.0,100.0,575.31,575.31,0,construction,complete,0.1,0,0.876,0.87,0,0,1,2021-07-27,0.27,8.5
PAI-05201,Roads Project 05201,Road Transport & Highways,Roads,North-East,2026-06-09,226.13,2029-10-26,3.38,2026-09-06,3,1.0,0.0,0.0,226.62,0,pre_construction,not_started,10.9,0,0.896,0.93,0,0,0,,0.22,80.5
PAI-05202,Roads Project 05202,Road Transport & Highways,Roads,North,2025-07-25,396.73,2028-04-28,2.76,2026-09-06,14,41.3,34.4,137.68,399.7,0,construction,complete,0.5,0,0.594,0.895,0,0,0,,0.75,0.3
PAI-05203,Roads Project 05203,Road Transport & Highways,Roads,Central,2015-03-03,1221.17,2019-01-19,3.88,2019-01-29,46,100.0,100.0,1332.69,1332.69,0,construction,complete,0.3,0,0.579,0.942,0,0,1,2019-01-29,9.13,0.3
PAI-05204,Roads Project 05204,Road Transport & Highways,Roads,East,2012-06-08,150.0,2016-03-12,3.76,2016-04-09,46,100.0,100.0,151.12,151.12,0,construction,complete,3.0,0,0.164,0.967,0,0,1,2016-04-09,0.75,0.9
PAI-05205,Roads Project 05205,Road Transport & Highways,Roads,East,2006-05-22,888.17,2009-01-05,2.63,2009-01-12,32,100.0,100.0,898.94,898.94,1,construction,complete,2.9,0,0.302,0.933,0,0,1,2009-01-12,1.21,0.2
PAI-05206,Mining Project 05206,Coal,Mining,North-East,2016-09-07,565.46,2021-06-07,4.75,2021-07-06,58,100.0,100.0,570.58,570.58,1,construction,complete,0.7,0,0.79,0.841,0,0,1,2021-07-06,0.91,1.0
PAI-05207,Railways Project 05207,Railways,Railways,Central,2013-09-13,2404.57,2020-01-20,6.35,2020-02-16,77,100.0,100.0,2418.12,2418.12,1,construction,complete,0.5,0,0.657,0.96,0,0,1,2020-02-16,0.56,0.9
PAI-05208,Roads Project 05208,Road Transport & Highways,Roads,North-East,2011-10-26,483.19,2014-11-28,3.09,2015-10-01,48,100.0,100.0,485.77,485.77,0,construction,complete,1.2,0,0.788,0.988,0,0,1,2015-10-01,0.53,10.1
PAI-05209,Roads Project 05209,Road Transport & Highways,Roads,West,2023-11-04,2592.78,2027-06-13,3.61,2026-09-06,34,44.1,43.7,1245.12,2847.86,2,construction,complete,5.0,1,0.444,0.872,0,0,0,,9.84,0.8
PAI-05210,Roads Project 05210,Road Transport & Highways,Roads,South,2019-02-05,254.86,2022-07-08,3.42,2022-07-30,41,100.0,100.0,257.33,257.33,0,construction,complete,0.4,0,0.444,0.988,0,0,1,2022-07-30,0.97,0.7
PAI-05211,Rural Infrastructure Project 05211,Rural Development,Rural Infrastructure,North-East,2019-08-04,1564.47,2022-09-28,3.15,2023-01-15,41,100.0,100.0,1566.53,1566.53,0,construction,complete,1.6,0,0.78,0.816,0,0,1,2023-01-15,0.13,3.6
PAI-05212,Power Project 05212,Atomic Energy,Power,North-East,2016-03-27,239.11,2022-01-10,5.79,2022-04-11,73,100.0,100.0,240.82,240.82,2,construction,complete,9.9,0,0.112,0.903,0,0,1,2022-04-11,0.71,3.0
PAI-05213,Roads Project 05213,Road Transport & Highways,Roads,Central,2006-01-17,243.74,2008-08-29,2.62,2008-09-19,32,100.0,100.0,257.5,257.5,0,construction,partial,0.6,0,0.583,0.937,0,0,1,2008-09-19,5.65,0.7
PAI-05214,Rural Infrastructure Project 05214,Development of North Eastern Region,Rural Infrastructure,South,2017-02-28,894.55,2020-08-03,3.43,2020-09-02,43,100.0,100.0,909.77,909.77,1,construction,complete,1.8,0,0.447,0.668,0,0,1,2020-09-02,1.7,1.0
PAI-05215,Power Project 05215,New & Renewable Energy,Power,East,2025-07-23,1054.7,2031-12-18,6.41,2026-09-06,14,10.6,6.1,64.96,1070.44,0,pre_construction,complete,3.8,0,0.641,0.784,2,2,0,,1.49,0.2
PAI-05216,Roads Project 05216,Road Transport & Highways,Roads,North,2026-01-24,983.87,2029-04-01,3.19,2026-09-06,8,7.2,0.9,8.53,986.13,1,pre_construction,complete,5.7,0,0.202,0.873,2,2,0,,0.23,0.6
PAI-05217,Roads Project 05217,Road Transport & Highways,Roads,West,2026-08-06,1161.29,2029-10-27,3.23,2026-09-06,1,5.1,2.6,30.14,1172.92,1,pre_construction,complete,1.5,0,0.906,0.88,0,0,0,,1.0,55.3
PAI-05218,Roads Project 05218,Road Transport & Highways,Roads,North-East,2017-01-10,255.24,2020-01-10,3.0,2022-07-29,66,100.0,100.0,319.13,319.13,1,construction,complete,2.0,1,0.877,0.894,0,0,1,2022-07-29,25.03,30.6
PAI-05219,Railways Project 05219,Railways,Railways,North,2023-11-09,4429.43,2029-09-23,5.88,2026-09-06,34,36.1,23.8,1059.19,4452.74,0,construction,complete,6.6,0,0.637,0.858,4,4,0,,0.53,0.6
PAI-05220,Ports & Shipping Project 05220,Shipping (Ports),Ports & Shipping,East,2025-03-11,453.62,2029-03-12,4.0,2026-09-06,18,26.0,22.9,106.55,465.88,0,construction,complete,4.0,0,0.628,0.707,0,0,0,,2.7,22.3
PAI-05221,Roads Project 05221,Road Transport & Highways,Roads,North-East,2020-11-02,189.66,2024-02-20,3.3,2025-02-15,51,100.0,100.0,190.66,190.66,0,construction,complete,0.6,0,0.837,0.911,0,0,1,2025-02-15,0.53,11.9
PAI-05222,Railways Project 05222,Railways,Railways,Central,2009-07-19,5767.2,2014-07-20,5.0,2014-07-29,60,100.0,100.0,5808.74,5808.74,0,construction,partial,8.8,0,0.717,0.923,0,0,1,2014-07-29,0.72,0.3
PAI-05223,Mining Project 05223,Coal,Mining,North-East,2024-04-26,239.69,2028-03-16,3.89,2026-09-06,29,61.5,56.2,136.23,242.39,0,construction,complete,0.2,0,0.574,0.899,0,0,0,,1.13,0.4
PAI-05224,Railways Project 05224,Railways,Railways,North,2015-08-16,3097.33,2022-01-26,6.45,2022-01-28,77,100.0,100.0,3854.12,3854.12,0,construction,complete,0.9,0,0.636,0.919,0,0,1,2022-01-28,24.43,0.1
PAI-05225,Roads Project 05225,Road Transport & Highways,Roads,East,2006-12-06,787.14,2009-11-18,2.95,2009-12-09,36,100.0,100.0,911.66,911.66,0,construction,complete,3.2,0,0.597,0.99,0,0,1,2009-12-09,15.82,0.7
PAI-05226,Rural Infrastructure Project 05226,Rural Development,Rural Infrastructure,North-East,2006-12-03,246.06,2010-10-01,3.83,2010-10-26,46,100.0,100.0,246.22,246.22,1,construction,complete,0.8,0,0.67,0.733,0,0,1,2010-10-26,0.07,0.8
PAI-05227,Urban Infrastructure Project 05227,Housing & Urban Affairs,Urban Infrastructure,North,2023-11-05,307.84,2027-05-09,3.51,2026-09-06,34,60.3,50.9,157.77,310.09,0,construction,complete,2.3,0,0.45,0.872,0,0,0,,0.73,82.0
PAI-05228,Roads Project 05228,Road Transport & Highways,Roads,North,2026-03-17,1928.65,2029-10-21,3.6,2026-09-06,6,10.2,2.9,57.28,1950.59,1,pre_construction,partial,6.9,0,0.599,0.884,0,0,0,,1.14,15.6
PAI-05229,Railways Project 05229,Railways,Railways,South,2025-06-15,906.52,2030-04-13,4.83,2026-09-06,15,14.6,8.6,77.93,909.32,0,pre_construction,not_started,3.1,0,0.503,0.886,0,0,0,,0.31,0.6
PAI-05230,Power Project 05230,Atomic Energy,Power,East,2022-05-19,237.9,2027-04-18,4.92,2026-09-06,52,84.0,64.3,163.82,254.88,0,construction,partial,7.2,0,0.294,0.874,0,0,0,,7.14,38.3
PAI-05231,Railways Project 05231,Railways,Railways,Central,2012-09-10,682.27,2019-01-18,6.36,2020-03-16,90,100.0,100.0,737.58,737.58,1,construction,partial,1.6,0,0.764,0.934,0,0,1,2020-03-16,8.11,13.9
PAI-05232,Roads Project 05232,Road Transport & Highways,Roads,South,2012-03-12,808.46,2014-09-25,2.54,2016-03-11,48,100.0,100.0,810.15,810.15,1,construction,complete,1.6,1,0.317,0.924,0,0,1,2016-03-11,0.21,17.5
PAI-05233,Urban Infrastructure Project 05233,Housing & Urban Affairs,Urban Infrastructure,North-East,2024-03-08,413.99,2028-11-25,4.72,2026-09-06,30,26.4,19.6,81.54,415.79,0,construction,complete,2.2,0,0.801,0.838,0,0,0,,0.44,27.1
PAI-05234,Railways Project 05234,Railways,Railways,East,2022-06-12,2123.22,2028-10-26,6.37,2026-09-06,51,47.4,33.3,711.06,2135.28,1,construction,complete,0.3,0,0.529,0.962,0,0,0,,0.57,8.0
PAI-05235,Roads Project 05235,Road Transport & Highways,Roads,East,2010-12-11,436.89,2014-07-07,3.57,2016-04-06,64,100.0,100.0,496.85,496.85,3,construction,complete,1.6,1,0.591,0.903,0,0,1,2016-04-06,13.72,21.0
PAI-05236,Roads Project 05236,Road Transport & Highways,Roads,North-East,2008-10-20,177.31,2012-05-22,3.59,2012-06-05,44,100.0,100.0,184.25,184.25,1,construction,complete,0.6,0,0.841,0.988,0,0,1,2012-06-05,3.91,0.4
PAI-05237,Aviation Project 05237,Civil Aviation,Aviation,Central,2016-11-18,150.0,2019-08-30,2.78,2019-09-15,34,100.0,100.0,150.96,150.96,0,construction,complete,3.8,0,0.188,0.811,0,0,1,2019-09-15,0.64,0.5
PAI-05238,Steel Project 05238,Steel,Steel,North,2015-06-04,514.94,2020-08-26,5.23,2026-09-06,135,70.0,65.4,394.47,602.74,0,construction,complete,5.7,0,0.763,0.95,0,0,0,,17.05,85.3
PAI-05239,Roads Project 05239,Road Transport & Highways,Roads,North,2020-01-28,744.01,2023-09-06,3.61,2023-12-02,47,100.0,100.0,897.16,897.16,0,construction,complete,1.4,0,0.76,0.949,0,0,1,2023-12-02,20.58,2.9
PAI-05240,Roads Project 05240,Road Transport & Highways,Roads,North-East,2018-07-08,846.44,2022-01-14,3.52,2022-02-10,43,100.0,100.0,850.83,850.83,1,construction,complete,1.5,0,0.851,0.941,0,0,1,2022-02-10,0.52,0.9
PAI-05241,Ports & Shipping Project 05241,Shipping (Ports),Ports & Shipping,West,2025-06-25,533.87,2029-11-17,4.4,2026-09-06,15,15.1,9.6,51.65,539.55,1,construction,complete,4.8,0,0.527,0.819,0,0,0,,1.06,63.3
PAI-05242,Urban Infrastructure Project 05242,Housing & Urban Affairs,Urban Infrastructure,East,2025-11-07,596.91,2030-04-13,4.43,2026-09-06,10,17.3,13.5,81.77,603.68,1,construction,complete,2.4,0,0.876,0.814,0,0,0,,1.13,14.8
PAI-05243,Roads Project 05243,Road Transport & Highways,Roads,East,2008-01-02,3146.11,2011-10-26,3.82,2011-11-12,46,100.0,100.0,3146.11,3146.11,1,construction,complete,2.6,0,0.477,0.888,0,0,1,2011-11-12,0.0,0.6
PAI-05244,Roads Project 05244,Road Transport & Highways,Roads,North-East,2025-04-21,1486.09,2028-05-02,3.03,2026-09-06,17,27.2,23.5,373.3,1590.83,0,construction,complete,6.4,0,0.584,0.982,0,0,0,,7.05,10.9
PAI-05245,Mining Project 05245,Coal,Mining,South,2009-10-18,562.63,2013-07-03,3.71,2013-07-17,45,100.0,100.0,567.98,567.98,0,construction,complete,3.4,0,0.796,0.806,0,0,1,2013-07-17,0.95,0.5
PAI-05246,Urban Infrastructure Project 05246,Housing & Urban Affairs,Urban Infrastructure,East,2017-03-11,581.09,2021-09-02,4.48,2024-05-17,86,100.0,100.0,705.69,705.69,1,construction,complete,1.2,1,0.638,0.796,0,0,1,2024-05-17,21.44,32.5
PAI-05247,Railways Project 05247,Railways,Railways,North,2022-10-02,6572.1,2028-08-28,5.91,2026-09-06,47,28.5,20.5,1357.13,6610.54,1,construction,complete,0.2,0,0.287,0.931,0,0,0,,0.58,0.2
PAI-05248,Fertilizers Project 05248,Fertilizers,Fertilizers,North,2014-12-02,549.77,2019-07-02,4.58,2024-02-15,110,100.0,100.0,713.33,713.33,3,construction,complete,1.0,0,0.536,0.859,0,0,1,2024-02-15,29.75,55.5
PAI-05249,Petroleum Project 05249,Petroleum & Natural Gas,Petroleum,West,2022-01-10,1233.21,2025-07-29,3.55,2026-09-06,56,68.6,55.8,784.38,1404.73,0,construction,complete,5.9,0,0.821,0.877,0,0,0,,13.91,22.5
PAI-05250,Ports & Shipping Project 05250,Shipping (Ports),Ports & Shipping,North-East,2026-05-26,388.55,2029-08-28,3.26,2026-09-06,4,12.0,10.0,38.8,389.91,0,pre_construction,partial,13.7,0,0.895,0.835,0,0,0,,0.35,0.0
PAI-05251,Power Project 05251,Power,Power,East,2026-09-05,1593.36,2032-11-17,6.2,2026-09-06,1,6.0,3.0,48.81,1628.63,0,pre_construction,not_started,7.7,0,0.604,0.847,0,0,0,,2.21,0.1
PAI-05252,Mining Project 05252,Coal,Mining,North-East,2023-11-13,5039.67,2027-07-17,3.67,2026-09-06,34,44.5,37.6,1905.2,5069.99,2,construction,complete,3.2,0,0.316,0.796,0,0,0,,0.6,0.2
PAI-05253,Mining Project 05253,Coal,Mining,South,2024-10-27,262.0,2028-01-22,3.24,2026-09-06,23,34.2,29.0,92.97,320.25,3,construction,complete,3.1,0,0.507,0.782,0,0,0,,22.23,0.4
PAI-05254,Power Project 05254,New & Renewable Energy,Power,Central,2025-07-23,1316.86,2029-11-13,4.31,2026-09-06,14,15.1,14.6,228.6,1563.1,1,construction,complete,1.2,0,0.648,0.883,0,0,0,,18.7,50.6
PAI-05255,Power Project 05255,Atomic Energy,Power,Central,2014-05-17,2902.37,2020-02-18,5.76,2022-01-03,92,100.0,100.0,3255.34,3255.34,1,construction,complete,0.6,0,0.715,0.93,0,0,1,2022-01-03,12.16,22.5
PAI-05256,Rural Infrastructure Project 05256,Rural Development,Rural Infrastructure,West,2012-12-26,703.04,2016-09-20,3.74,2019-09-05,81,100.0,100.0,705.16,705.16,1,construction,complete,1.0,0,0.358,0.719,0,0,1,2019-09-05,0.3,35.5
PAI-05257,Roads Project 05257,Road Transport & Highways,Roads,South,2012-02-23,510.39,2015-11-17,3.73,2023-02-02,132,100.0,100.0,510.39,510.39,0,construction,partial,2.6,0,0.839,0.86,0,0,1,2023-02-02,0.0,86.5
PAI-05258,Roads Project 05258,Road Transport & Highways,Roads,North,2013-05-09,771.57,2017-02-08,3.76,2017-02-15,45,100.0,100.0,774.83,774.83,0,construction,complete,0.2,0,0.682,0.957,0,0,1,2017-02-15,0.42,0.2
PAI-05259,Petroleum Project 05259,Petroleum & Natural Gas,Petroleum,West,2021-07-26,8742.52,2025-11-16,4.31,2026-09-06,62,41.9,37.9,4513.28,11922.17,3,construction,complete,3.2,0,0.766,0.913,0,0,0,,36.37,35.8
PAI-05260,Roads Project 05260,Road Transport & Highways,Roads,Central,2007-09-06,240.22,2010-05-23,2.71,2010-06-12,33,100.0,100.0,240.22,240.22,0,construction,complete,0.2,0,0.337,0.99,0,0,1,2010-06-12,0.0,0.6
PAI-05261,Railways Project 05261,Railways,Railways,Central,2010-01-14,2001.13,2014-04-12,4.24,2014-05-05,52,100.0,100.0,2001.13,2001.13,0,construction,complete,3.8,0,0.445,0.898,0,0,1,2014-05-05,0.0,0.8
PAI-05262,Roads Project 05262,Road Transport & Highways,Roads,Central,2020-05-09,2920.44,2024-03-07,3.83,2024-03-09,46,100.0,100.0,2920.44,2920.44,0,construction,complete,2.8,0,0.63,0.943,0,0,1,2024-03-09,0.0,0.1
PAI-05263,Telecom Project 05263,Telecommunications,Telecom,East,2025-08-09,504.73,2028-12-09,3.34,2026-09-06,13,19.3,13.0,78.79,607.37,0,construction,complete,2.3,0,0.571,0.823,0,0,0,,20.34,6.6
PAI-05264,Aviation Project 05264,Civil Aviation,Aviation,North-East,2024-11-28,344.27,2028-02-04,3.19,2026-09-06,22,51.4,36.4,125.54,345.34,1,construction,complete,1.9,0,0.77,0.758,0,0,0,,0.31,0.4
PAI-05265,Ports & Shipping Project 05265,Shipping (Ports),Ports & Shipping,East,2024-03-12,2204.55,2027-12-13,3.76,2026-09-06,30,58.3,50.6,1115.8,2204.55,0,construction,complete,1.4,0,0.902,0.767,0,0,0,,0.0,0.8
PAI-05266,Railways Project 05266,Railways,Railways,Central,2015-10-07,7549.83,2020-07-04,4.74,2023-03-14,89,100.0,100.0,7572.1,7572.1,0,construction,complete,3.8,1,0.827,0.99,0,0,1,2023-03-14,0.29,32.3
PAI-05267,Roads Project 05267,Road Transport & Highways,Roads,Central,2016-10-01,270.28,2019-04-23,2.56,2019-09-17,35,100.0,100.0,289.29,289.29,1,construction,complete,0.8,0,0.744,0.872,0,0,1,2019-09-17,7.03,4.8
PAI-05268,Power Project 05268,Power,Power,North-East,2018-12-27,2931.6,2023-05-23,4.41,2023-06-22,54,100.0,100.0,2974.73,2974.73,0,construction,complete,1.8,0,0.378,0.986,0,0,1,2023-06-22,1.47,1.0
PAI-05269,Power Project 05269,New & Renewable Energy,Power,North-East,2007-06-21,807.93,2012-06-12,4.98,2014-05-20,83,100.0,100.0,864.83,864.83,2,construction,complete,8.5,0,0.344,0.757,0,0,1,2014-05-20,7.04,23.2
PAI-05270,Railways Project 05270,Railways,Railways,East,2010-06-10,2305.75,2014-08-09,4.17,2014-08-14,50,100.0,100.0,2306.14,2306.14,1,construction,complete,2.0,0,0.538,0.857,0,0,1,2014-08-14,0.02,0.2
PAI-05271,Railways Project 05271,Railways,Railways,Central,2023-09-14,490.55,2030-05-21,6.68,2026-09-06,36,18.3,12.4,70.27,567.9,1,construction,complete,1.8,0,0.409,0.921,0,0,0,,15.77,0.0
PAI-05272,Railways Project 05272,Railways,Railways,North,2006-09-22,1550.13,2012-12-23,6.26,2012-12-27,75,100.0,100.0,1550.13,1550.13,1,construction,partial,5.6,0,0.749,0.905,0,0,1,2012-12-27,0.0,0.1
PAI-05273,Roads Project 05273,Road Transport & Highways,Roads,North,2014-03-21,492.64,2017-03-24,3.01,2017-04-07,37,100.0,100.0,497.09,497.09,0,construction,complete,0.5,0,0.63,0.948,0,0,1,2017-04-07,0.9,0.5
